section_id,road_type,month,road_age,traffic,rainfall,road_condition,damage_level,repair_event,repair_quality,repair_count,months_since_repair,previous_condition
S060,Highway,26,10,24208,20.66,43.94,56.06,1,0.85,1,0,14.16
S060,Highway,27,10,24208,21.05,37.86,62.14,0,0.0,2,1,43.94
S060,Highway,28,10,24208,35.54,64.44,35.56,1,0.76,2,0,37.86
S060,Highway,29,10,24208,45.81,58.78,41.22,0,0.0,2,1,64.44
S060,Highway,30,10,24208,151.86,51.71,48.29,0,0.0,2,2,58.78
S060,Highway,31,10,24208,108.7,44.58,55.42,0,0.0,2,3,51.71
S060,Highway,32,10,24208,152.24,37.17,62.83,0,0.0,2,4,44.58
S060,Highway,33,10,24208,111.82,57.75,42.25,1,0.59,2,0,37.17
S060,Highway,34,10,24208,69.95,51.5,48.5,0,0.0,2,1,57.75
S060,Highway,35,10,24208,30.19,45.49,54.51,0,0.0,2,2,51.5
S060,Highway,36,10,24208,30.67,39.61,60.39,0,0.0,2,3,45.49
S061,Residential,1,1,2327,28.1,86.13,13.87,0,0.0,0,11,87.39
S061,Residential,2,1,2327,25.2,85.14,14.86,0,0.0,0,12,86.13
S061,Residential,3,1,2327,17.98,83.95,16.05,0,0.0,0,13,85.14
S061,Residential,4,1,2327,48.89,81.97,18.03,0,0.0,0,14,83.95
S061,Residential,5,1,2327,47.6,80.4,19.6,0,0.0,0,15,81.97
S061,Residential,6,1,2327,96.38,77.95,22.05,0,0.0,0,16,80.4
S061,Residential,7,1,2327,193.57,74.47,25.53,0,0.0,0,17,77.95
S061,Residential,8,1,2327,151.64,71.72,28.28,0,0.0,0,18,74.47
S061,Residential,9,1,2327,101.72,69.2,30.8,0,0.0,0,19,71.72
S061,Residential,10,1,2327,51.62,67.56,32.44,0,0.0,0,20,69.2
S061,Residential,11,1,2327,37.63,66.03,33.97,0,0.0,0,21,67.56
S061,Residential,12,1,2327,22.33,64.65,35.35,0,0.0,0,22,66.03
S061,Residential,13,1,2327,33.56,62.72,37.28,0,0.0,0,23,64.65
S061,Residential,14,1,2327,11.26,61.09,38.91,0,0.0,0,24,62.72
S061,Residential,15,1,2327,21.02,59.23,40.77,0,0.0,0,25,61.09
S061,Residential,16,1,2327,37.23,57.2,42.8,0,0.0,0,26,59.23
S061,Residential,17,1,2327,59.15,55.04,44.96,0,0.0,0,27,57.2
S061,Residential,18,1,2327,75.12,52.42,47.58,0,0.0,0,28,55.04
S061,Residential,19,1,2327,153.93,48.9,51.1,0,0.0,0,29,52.42
S061,Residential,20,1,2327,199.1,45.44,54.56,0,0.0,0,30,48.9
S061,Residential,21,1,2327,100.4,42.75,57.25,0,0.0,0,31,45.44
S061,Residential,22,1,2327,53.55,40.07,59.93,0,0.0,0,32,42.75
S061,Residential,23,1,2327,25.38,63.04,36.96,1,0.66,0,0,40.07
S061,Residential,24,1,2327,19.74,61.55,38.45,0,0.0,0,1,63.04
S061,Residential,25,1,2327,24.48,59.9,40.1,0,0.0,0,2,61.55
S061,Residential,26,1,2327,13.8,58.05,41.95,0,0.0,0,3,59.9
S061,Residential,27,1,2327,28.39,56.15,43.85,0,0.0,1,4,58.05
S061,Residential,28,1,2327,30.73,53.92,46.08,0,0.0,1,5,56.15
S061,Residential,29,1,2327,57.73,51.31,48.69,0,0.0,1,6,53.92
S061,Residential,30,1,2327,146.12,48.01,51.99,0,0.0,1,7,51.31
S061,Residential,31,1,2327,203.74,43.9,56.1,0,0.0,1,8,48.01
S061,Residential,32,1,2327,134.14,40.76,59.24,0,0.0,1,9,43.9
S061,Residential,33,1,2327,132.71,37.25,62.75,0,0.0,1,10,40.76
S061,Residential,34,1,2327,68.05,63.14,36.86,1,0.74,1,0,37.25
S061,Residential,35,1,2327,38.61,60.9,39.1,0,0.0,1,1,63.14
S061,Residential,36,1,2327,32.33,58.67,41.33,0,0.0,1,2,60.9
S062,Main Road,1,11,12158,22.34,91.3,8.7,0,0.0,0,11,94.49
S062,Main Road,2,11,12158,12.16,88.24,11.76,0,0.0,0,12,91.3
S062,Main Road,3,11,12158,26.73,84.48,15.52,0,0.0,0,13,88.24
S062,Main Road,4,11,12158,48.19,80.67,19.33,0,0.0,0,14,84.48
S062,Main Road,5,11,12158,39.82,76.53,23.47,0,0.0,0,15,80.67
S062,Main Road,6,11,12158,119.42,71.63,28.37,0,0.0,0,16,76.53
S062,Main Road,7,11,12158,197.29,65.75,34.25,0,0.0,0,17,71.63
S062,Main Road,8,11,12158,162.95,60.52,39.48,0,0.0,0,18,65.75
S062,Main Road,9,11,12158,95.29,55.52,44.48,0,0.0,0,19,60.52
S062,Main Road,10,11,12158,64.4,51.07,48.93,0,0.0,0,20,55.52
S062,Main Road,11,11,12158,38.04,46.25,53.75,0,0.0,0,21,51.07
S062,Main Road,12,11,12158,12.45,41.84,58.16,0,0.0,0,22,46.25
S062,Main Road,13,11,12158,29.68,62.01,37.99,1,0.58,0,0,41.84
S062,Main Road,14,11,12158,20.92,57.78,42.22,0,0.0,0,1,62.01
S062,Main Road,15,11,12158,32.79,53.73,46.27,0,0.0,0,2,57.78
S062,Main Road,16,11,12158,32.7,49.3,50.7,0,0.0,0,3,53.73
S062,Main Road,17,11,12158,50.28,44.87,55.13,0,0.0,0,4,49.3
S062,Main Road,18,11,12158,105.78,39.48,60.52,0,0.0,0,5,44.87
S062,Main Road,19,11,12158,194.11,33.0,67.0,0,0.0,0,6,39.48
S062,Main Road,20,11,12158,115.96,60.28,39.72,1,0.78,0,0,33.0
S062,Main Road,21,11,12158,98.04,55.51,44.49,0,0.0,0,1,60.28
S062,Main Road,22,11,12158,66.95,50.9,49.1,0,0.0,0,2,55.51
S062,Main Road,23,11,12158,27.18,46.92,53.08,0,0.0,0,3,50.9
S062,Main Road,24,11,12158,25.47,42.69,57.31,0,0.0,0,4,46.92
S062,Main Road,25,11,12158,31.68,38.5,61.5,0,0.0,0,5,42.69
S062,Main Road,26,11,12158,25.91,34.11,65.89,0,0.0,0,6,38.5
S062,Main Road,27,11,12158,24.46,29.81,70.19,0,0.0,0,7,34.11
S062,Main Road,28,11,12158,40.25,25.04,74.96,0,0.0,0,8,29.81
S062,Main Road,29,11,12158,58.96,55.16,44.84,1,0.86,0,0,25.04
S062,Main Road,30,11,12158,123.58,49.52,50.48,0,0.0,0,1,55.16
S062,Main Road,31,11,12158,197.54,43.18,56.82,0,0.0,1,2,49.52
S062,Main Road,32,11,12158,151.27,68.75,31.25,1,0.73,1,0,43.18
S062,Main Road,33,11,12158,105.44,64.31,35.69,0,0.0,1,1,68.75
S062,Main Road,34,11,12158,69.4,60.13,39.87,0,0.0,1,2,64.31
S062,Main Road,35,11,12158,32.51,55.5,44.5,0,0.0,1,3,60.13
S062,Main Road,36,11,12158,23.17,51.41,48.59,0,0.0,1,4,55.5
S063,Main Road,1,3,9499,25.0,92.94,7.06,0,0.0,0,10,94.96
S063,Main Road,2,3,9499,25.75,90.51,9.49,0,0.0,0,11,92.94
S063,Main Road,3,3,9499,19.34,88.0,12.0,0,0.0,0,12,90.51
S063,Main Road,4,3,9499,38.99,85.46,14.54,0,0.0,0,13,88.0
S063,Main Road,5,3,9499,61.53,82.64,17.36,0,0.0,0,14,85.46
S063,Main Road,6,3,9499,134.14,78.52,21.48,0,0.0,0,15,82.64
S063,Main Road,7,3,9499,158.22,74.13,25.87,0,0.0,0,16,78.52
S063,Main Road,8,3,9499,119.38,70.07,29.93,0,0.0,0,17,74.13
S063,Main Road,9,3,9499,110.56,66.38,33.62,0,0.0,0,18,70.07
S063,Main Road,10,3,9499,66.09,63.37,36.63,0,0.0,0,19,66.38
S063,Main Road,11,3,9499,38.64,60.52,39.48,0,0.0,0,20,63.37
S063,Main Road,12,3,9499,28.67,57.53,42.47,0,0.0,0,21,60.52
S063,Main Road,13,3,9499,20.07,54.8,45.2,0,0.0,0,22,57.53
S063,Main Road,14,3,9499,18.58,52.03,47.97,0,0.0,0,23,54.8
S063,Main Road,15,3,9499,18.14,48.49,51.51,0,0.0,0,24,52.03
S063,Main Road,16,3,9499,36.85,44.87,55.13,0,0.0,0,25,48.49
S063,Main Road,17,3,9499,70.66,69.53,30.47,1,0.7,0,0,44.87
S063,Main Road,18,3,9499,102.94,66.22,33.78,0,0.0,0,1,69.53
S063,Main Road,19,3,9499,138.34,61.75,38.25,0,0.0,0,2,66.22
S063,Main Road,20,3,9499,144.81,57.54,42.46,0,0.0,0,3,61.75
S063,Main Road,21,3,9499,106.11,53.64,46.36,0,0.0,0,4,57.54
S063,Main Road,22,3,9499,72.26,50.01,49.99,0,0.0,0,5,53.64
S063,Main Road,23,3,9499,33.22,46.96,53.04,0,0.0,0,6,50.01
S063,Main Road,24,3,9499,26.85,43.46,56.54,0,0.0,0,7,46.96
S063,Main Road,25,3,9499,22.52,39.85,60.15,0,0.0,0,8,43.46
S063,Main Road,26,3,9499,19.09,36.68,63.32,0,0.0,0,9,39.85
S063,Main Road,27,3,9499,20.94,33.08,66.92,0,0.0,0,10,36.68
S063,Main Road,28,3,9499,29.15,29.48,70.52,0,0.0,0,11,33.08
S063,Main Road,29,3,9499,61.46,25.3,74.7,0,0.0,0,12,29.48
S063,Main Road,30,3,9499,112.24,20.64,79.36,0,0.0,0,13,25.3
S063,Main Road,31,3,9499,192.01,15.08,84.92,0,0.0,0,14,20.64
S063,Main Road,32,3,9499,140.18,9.94,90.06,0,0.0,0,15,15.08
S063,Main Road,33,3,9499,110.12,4.97,95.03,0,0.0,0,16,9.94
S063,Main Road,34,3,9499,44.66,0.29,99.71,0,0.0,0,17,4.97
S063,Main Road,35,3,9499,33.11,30.74,69.26,1,0.87,0,0,0.29
S063,Main Road,36,3,9499,21.36,57.26,42.74,1,0.76,0,0,30.74
S064,Highway,1,8,27874,30.96,94.12,5.88,0,0.0,0,6,99.48
S064,Highway,2,8,27874,13.71,88.92,11.08,0,0.0,0,7,94.12
S064,Highway,3,8,27874,28.66,83.09,16.91,0,0.0,0,8,88.92
S064,Highway,4,8,27874,38.1,77.07,22.93,0,0.0,0,9,83.09
S064,Highway,5,8,27874,53.83,71.1,28.9,0,0.0,0,10,77.07
S064,Highway,6,8,27874,126.1,63.88,36.12,0,0.0,0,11,71.1
S064,Highway,7,8,27874,207.8,55.89,44.11,0,0.0,0,12,63.88
S064,Highway,8,8,27874,180.94,47.85,52.15,0,0.0,0,13,55.89
S064,Highway,9,8,27874,119.13,40.12,59.88,0,0.0,0,14,47.85
S064,Highway,10,8,27874,61.42,68.53,31.47,1,0.81,0,0,40.12
S064,Highway,11,8,27874,33.93,62.25,37.75,0,0.0,0,1,68.53
S064,Highway,12,8,27874,34.03,55.78,44.22,0,0.0,0,2,62.25
S064,Highway,13,8,27874,26.69,49.13,50.87,0,0.0,0,3,55.78
S064,Highway,14,8,27874,18.33,42.47,57.53,0,0.0,0,4,49.13
S064,Highway,15,8,27874,25.46,35.47,64.53,0,0.0,0,5,42.47
S064,Highway,16,8,27874,44.48,28.53,71.47,0,0.0,0,6,35.47
S064,Highway,17,8,27874,58.13,21.57,78.43,0,0.0,0,7,28.53
S064,Highway,18,8,27874,126.8,13.69,86.31,0,0.0,0,8,21.57
S064,Highway,19,8,27874,192.77,4.75,95.25,0,0.0,0,9,13.69
S064,Highway,20,8,27874,182.5,22.69,77.31,1,0.51,0,0,4.75
S064,Highway,21,8,27874,115.96,48.69,51.31,1,0.74,0,0,22.69
S064,Highway,22,8,27874,70.93,41.43,58.57,0,0.0,0,1,48.69
S064,Highway,23,8,27874,35.38,34.38,65.62,0,0.0,0,2,41.43
S064,Highway,24,8,27874,25.94,27.81,72.19,0,0.0,0,3,34.38
S064,Highway,25,8,27874,29.98,55.64,44.36,1,0.79,0,0,27.81
S064,Highway,26,8,27874,16.35,49.54,50.46,0,0.0,0,1,55.64
S064,Highway,27,8,27874,25.12,42.81,57.19,0,0.0,0,2,49.54
S064,Highway,28,8,27874,33.61,72.88,27.12,1,0.86,0,0,42.81
S064,Highway,29,8,27874,43.71,66.58,33.42,0,0.0,0,1,72.88
S064,Highway,30,8,27874,97.44,59.34,40.66,0,0.0,0,2,66.58
S064,Highway,31,8,27874,180.41,51.53,48.47,0,0.0,0,3,59.34
S064,Highway,32,8,27874,185.15,43.21,56.79,0,0.0,0,4,51.53
S064,Highway,33,8,27874,113.54,61.64,38.36,1,0.53,0,0,43.21
S064,Highway,34,8,27874,59.52,54.68,45.32,0,0.0,0,1,61.64
S064,Highway,35,8,27874,42.35,47.88,52.12,0,0.0,0,2,54.68
S064,Highway,36,8,27874,23.09,41.1,58.9,0,0.0,0,3,47.88
S065,Highway,1,8,39829,20.02,91.48,8.52,0,0.0,0,3,98.76
S065,Highway,2,8,39829,29.14,83.77,16.23,0,0.0,0,4,91.48
S065,Highway,3,8,39829,16.72,76.33,23.67,0,0.0,0,5,83.77
S065,Highway,4,8,39829,33.5,68.77,31.23,0,0.0,0,6,76.33
S065,Highway,5,8,39829,55.7,60.6,39.4,0,0.0,0,7,68.77
S065,Highway,6,8,39829,149.72,51.65,48.35,0,0.0,0,8,60.6
S065,Highway,7,8,39829,204.21,41.28,58.72,0,0.0,0,9,51.65
S065,Highway,8,8,39829,119.87,32.23,67.77,0,0.0,0,10,41.28
S065,Highway,9,8,39829,123.09,22.61,77.39,0,0.0,0,11,32.23
S065,Highway,10,8,39829,63.81,40.23,59.77,1,0.5,0,0,22.61
S065,Highway,11,8,39829,33.05,66.56,33.44,1,0.75,0,0,40.23
S065,Highway,12,8,39829,18.26,58.91,41.09,0,0.0,1,1,66.56
S065,Highway,13,8,39829,27.39,51.19,48.81,0,0.0,1,2,58.91
S065,Highway,14,8,39829,23.4,42.7,57.3,0,0.0,1,3,51.19
S065,Highway,15,8,39829,25.75,34.39,65.61,0,0.0,1,4,42.7
S065,Highway,16,8,39829,33.49,25.89,74.11,0,0.0,1,5,34.39
S065,Highway,17,8,39829,54.01,17.12,82.88,0,0.0,1,6,25.89
S065,Highway,18,8,39829,133.33,48.43,51.57,1,0.89,1,0,17.12
S065,Highway,19,8,39829,180.92,38.76,61.24,0,0.0,1,1,48.43
S065,Highway,20,8,39829,135.0,29.49,70.51,0,0.0,1,2,38.76
S065,Highway,21,8,39829,133.58,19.56,80.44,0,0.0,1,3,29.49
S065,Highway,22,8,39829,50.63,10.71,89.29,0,0.0,1,4,19.56
S065,Highway,23,8,39829,41.58,32.57,67.43,1,0.62,1,0,10.71
S065,Highway,24,8,39829,22.76,62.33,37.67,1,0.85,1,0,32.57
S065,Highway,25,8,39829,25.52,54.35,45.65,0,0.0,1,1,62.33
S065,Highway,26,8,39829,30.21,45.74,54.26,0,0.0,1,2,54.35
S065,Highway,27,8,39829,26.39,37.46,62.54,0,0.0,1,3,45.74
S065,Highway,28,8,39829,34.88,60.05,39.95,1,0.65,1,0,37.46
S065,Highway,29,8,39829,48.29,52.0,48.0,0,0.0,1,1,60.05
S065,Highway,30,8,39829,134.82,42.8,57.2,0,0.0,1,2,52.0
S065,Highway,31,8,39829,153.67,33.07,66.93,0,0.0,2,3,42.8
S065,Highway,32,8,39829,191.28,51.2,48.8,1,0.52,2,0,33.07
S065,Highway,33,8,39829,120.97,42.3,57.7,0,0.0,2,1,51.2
S065,Highway,34,8,39829,59.61,33.48,66.52,0,0.0,2,2,42.3
S065,Highway,35,8,39829,40.26,58.3,41.7,1,0.71,2,0,33.48
S065,Highway,36,8,39829,22.51,50.25,49.75,0,0.0,2,1,58.3
S066,Residential,1,3,3200,21.09,91.67,8.33,0,0.0,0,12,93.12
S066,Residential,2,3,3200,16.2,89.95,10.05,0,0.0,0,13,91.67
S066,Residential,3,3,3200,16.14,88.58,11.42,0,0.0,0,14,89.95
S066,Residential,4,3,3200,37.48,86.56,13.44,0,0.0,0,15,88.58
S066,Residential,5,3,3200,39.89,84.85,15.15,0,0.0,0,16,86.56
S066,Residential,6,3,3200,97.89,82.59,17.41,0,0.0,0,17,84.85
S066,Residential,7,3,3200,123.96,79.92,20.08,0,0.0,0,18,82.59
S066,Residential,8,3,3200,157.93,76.6,23.4,0,0.0,0,19,79.92
S066,Residential,9,3,3200,92.57,74.39,25.61,0,0.0,0,20,76.6
S066,Residential,10,3,3200,54.68,72.45,27.55,0,0.0,0,21,74.39
S066,Residential,11,3,3200,32.98,70.09,29.91,0,0.0,0,22,72.45
S066,Residential,12,3,3200,26.44,68.37,31.63,0,0.0,0,23,70.09
S066,Residential,13,3,3200,27.43,66.29,33.71,0,0.0,0,24,68.37
S066,Residential,14,3,3200,17.66,64.25,35.75,0,0.0,0,25,66.29
S066,Residential,15,3,3200,23.99,62.19,37.81,0,0.0,0,26,64.25
S066,Residential,16,3,3200,36.16,59.83,40.17,0,0.0,1,27,62.19
S066,Residential,17,3,3200,53.64,57.59,42.41,0,0.0,1,28,59.83
S066,Residential,18,3,3200,123.82,54.34,45.66,0,0.0,1,29,57.59
S066,Residential,19,3,3200,153.18,50.88,49.12,0,0.0,1,30,54.34
S066,Residential,20,3,3200,135.62,47.29,52.71,0,0.0,1,31,50.88
S066,Residential,21,3,3200,87.09,44.53,55.47,0,0.0,1,32,47.29
S066,Residential,22,3,3200,49.4,65.93,34.07,1,0.61,1,0,44.53
S066,Residential,23,3,3200,28.61,64.07,35.93,0,0.0,1,1,65.93
S066,Residential,24,3,3200,25.8,62.23,37.77,0,0.0,1,2,64.07
S066,Residential,25,3,3200,22.44,59.87,40.13,0,0.0,1,3,62.23
S066,Residential,26,3,3200,15.51,57.96,42.04,0,0.0,1,4,59.87
S066,Residential,27,3,3200,28.95,55.37,44.63,0,0.0,1,5,57.96
S066,Residential,28,3,3200,41.83,52.56,47.44,0,0.0,1,6,55.37
S066,Residential,29,3,3200,53.18,49.91,50.09,0,0.0,1,7,52.56
S066,Residential,30,3,3200,106.64,47.0,53.0,0,0.0,2,8,49.91
S066,Residential,31,3,3200,169.66,43.23,56.77,0,0.0,2,9,47.0
S066,Residential,32,3,3200,157.03,39.16,60.84,0,0.0,2,10,43.23
S066,Residential,33,3,3200,103.44,36.12,63.88,0,0.0,2,11,39.16
S066,Residential,34,3,3200,53.46,32.91,67.09,0,0.0,2,12,36.12
S066,Residential,35,3,3200,32.9,30.38,69.62,0,0.0,2,13,32.91
S066,Residential,36,3,3200,26.35,60.12,39.88,1,0.85,2,0,30.38
S067,Residential,1,2,4777,24.78,82.97,17.03,0,0.0,0,6,84.99
S067,Residential,2,2,4777,20.91,81.04,18.96,0,0.0,0,7,82.97
S067,Residential,3,2,4777,21.65,79.09,20.91,0,0.0,0,8,81.04
S067,Residential,4,2,4777,41.15,77.34,22.66,0,0.0,0,9,79.09
S067,Residential,5,2,4777,45.3,75.26,24.74,0,0.0,0,10,77.34
S067,Residential,6,2,4777,128.78,72.41,27.59,0,0.0,0,11,75.26
S067,Residential,7,2,4777,211.91,68.65,31.35,0,0.0,0,12,72.41
S067,Residential,8,2,4777,171.54,64.99,35.01,0,0.0,0,13,68.65
S067,Residential,9,2,4777,89.38,62.36,37.64,0,0.0,0,14,64.99
S067,Residential,10,2,4777,54.2,59.95,40.05,0,0.0,0,15,62.36
S067,Residential,11,2,4777,36.56,57.72,42.28,0,0.0,0,16,59.95
S067,Residential,12,2,4777,19.58,55.04,44.96,0,0.0,0,17,57.72
S067,Residential,13,2,4777,23.61,52.28,47.72,0,0.0,0,18,55.04
S067,Residential,14,2,4777,18.31,49.77,50.23,0,0.0,0,19,52.28
S067,Residential,15,2,4777,30.92,46.84,53.16,0,0.0,0,20,49.77
S067,Residential,16,2,4777,43.79,43.84,56.16,0,0.0,0,21,46.84
S067,Residential,17,2,4777,50.98,72.15,27.85,1,0.81,0,0,43.84
S067,Residential,18,2,4777,129.61,68.86,31.14,0,0.0,0,1,72.15
S067,Residential,19,2,4777,171.15,65.16,34.84,0,0.0,0,2,68.86
S067,Residential,20,2,4777,179.23,61.18,38.82,0,0.0,1,3,65.16
S067,Residential,21,2,4777,103.97,58.08,41.92,0,0.0,1,4,61.18
S067,Residential,22,2,4777,63.52,55.17,44.83,0,0.0,1,5,58.08
S067,Residential,23,2,4777,27.67,52.37,47.63,0,0.0,1,6,55.17
S067,Residential,24,2,4777,27.96,49.96,50.04,0,0.0,1,7,52.37
S067,Residential,25,2,4777,21.38,47.3,52.7,0,0.0,1,8,49.96
S067,Residential,26,2,4777,19.02,44.8,55.2,0,0.0,1,9,47.3
S067,Residential,27,2,4777,22.74,42.05,57.95,0,0.0,1,10,44.8
S067,Residential,28,2,4777,30.86,39.67,60.33,0,0.0,1,11,42.05
S067,Residential,29,2,4777,46.24,36.95,63.05,0,0.0,1,12,39.67
S067,Residential,30,2,4777,119.18,33.24,66.76,0,0.0,1,13,36.95
S067,Residential,31,2,4777,197.89,28.95,71.05,0,0.0,1,14,33.24
S067,Residential,32,2,4777,140.63,25.03,74.97,0,0.0,1,15,28.95
S067,Residential,33,2,4777,135.5,20.55,79.45,0,0.0,1,16,25.03
S067,Residential,34,2,4777,88.54,16.57,83.43,0,0.0,1,17,20.55
S067,Residential,35,2,4777,33.71,40.59,59.41,1,0.69,1,0,16.57
S067,Residential,36,2,4777,27.98,37.62,62.38,0,0.0,1,1,40.59
S068,Highway,1,9,39736,26.91,76.37,23.63,0,0.0,0,11,83.78
S068,Highway,2,9,39736,19.32,68.72,31.28,0,0.0,0,12,76.37
S068,Highway,3,9,39736,28.09,60.49,39.51,0,0.0,0,13,68.72
S068,Highway,4,9,39736,42.92,52.28,47.72,0,0.0,0,14,60.49
S068,Highway,5,9,39736,53.02,43.51,56.49,0,0.0,0,15,52.28
S068,Highway,6,9,39736,89.94,34.7,65.3,0,0.0,0,16,43.51
S068,Highway,7,9,39736,200.09,24.53,75.47,0,0.0,0,17,34.7
S068,Highway,8,9,39736,140.02,14.48,85.52,0,0.0,0,18,24.53
S068,Highway,9,9,39736,79.58,32.25,67.75,1,0.51,0,0,14.48
S068,Highway,10,9,39736,56.32,22.99,77.01,0,0.0,0,1,32.25
S068,Highway,11,9,39736,23.47,45.32,54.68,1,0.64,0,0,22.99
S068,Highway,12,9,39736,24.19,37.28,62.72,0,0.0,0,1,45.32
S068,Highway,13,9,39736,28.46,28.29,71.71,0,0.0,0,2,37.28
S068,Highway,14,9,39736,22.91,54.35,45.65,1,0.74,0,0,28.29
S068,Highway,15,9,39736,23.03,45.99,54.01,0,0.0,0,1,54.35
S068,Highway,16,9,39736,40.26,37.57,62.43,0,0.0,0,2,45.99
S068,Highway,17,9,39736,66.5,28.3,71.7,0,0.0,0,3,37.57
S068,Highway,18,9,39736,132.79,18.15,81.85,0,0.0,0,4,28.3
S068,Highway,19,9,39736,164.98,49.14,50.86,1,0.89,0,0,18.15
S068,Highway,20,9,39736,156.88,39.86,60.14,0,0.0,0,1,49.14
S068,Highway,21,9,39736,136.64,30.04,69.96,0,0.0,0,2,39.86
S068,Highway,22,9,39736,61.86,20.84,79.16,0,0.0,0,3,30.04
S068,Highway,23,9,39736,38.08,39.45,60.55,1,0.53,0,0,20.84
S068,Highway,24,9,39736,21.32,61.75,38.25,1,0.64,0,0,39.45
S068,Highway,25,9,39736,30.05,53.34,46.66,0,0.0,0,1,61.75
S068,Highway,26,9,39736,15.78,44.82,55.18,0,0.0,0,2,53.34
S068,Highway,27,9,39736,24.56,36.64,63.36,0,0.0,0,3,44.82
S068,Highway,28,9,39736,37.88,55.44,44.56,1,0.54,0,0,36.64
S068,Highway,29,9,39736,70.31,47.03,52.97,0,0.0,0,1,55.44
S068,Highway,30,9,39736,124.04,37.57,62.43,0,0.0,0,2,47.03
S068,Highway,31,9,39736,172.91,27.8,72.2,0,0.0,1,3,37.57
S068,Highway,32,9,39736,151.93,17.8,82.2,0,0.0,1,4,27.8
S068,Highway,33,9,39736,125.85,8.02,91.98,0,0.0,1,5,17.8
S068,Highway,34,9,39736,69.51,0.0,100.0,0,0.0,1,6,8.02
S068,Highway,35,9,39736,28.81,0.0,100.0,0,0.0,1,7,0.0
S068,Highway,36,9,39736,25.86,0.0,100.0,0,0.0,1,8,0.0
S069,Main Road,1,4,14719,28.36,92.23,7.77,0,0.0,0,1,95.14
S069,Main Road,2,4,14719,27.64,89.1,10.9,0,0.0,0,2,92.23
S069,Main Road,3,4,14719,29.44,85.53,14.47,0,0.0,0,3,89.1
S069,Main Road,4,4,14719,38.99,81.99,18.01,0,0.0,0,4,85.53
S069,Main Road,5,4,14719,55.5,78.22,21.78,0,0.0,0,5,81.99
S069,Main Road,6,4,14719,126.99,73.28,26.72,0,0.0,0,6,78.22
S069,Main Road,7,4,14719,213.74,67.37,32.63,0,0.0,0,7,73.28
S069,Main Road,8,4,14719,128.01,62.18,37.82,0,0.0,0,8,67.37
S069,Main Road,9,4,14719,126.63,57.38,42.62,0,0.0,0,9,62.18
S069,Main Road,10,4,14719,59.64,52.85,47.15,0,0.0,0,10,57.38
S069,Main Road,11,4,14719,41.11,48.75,51.25,0,0.0,0,11,52.85
S069,Main Road,12,4,14719,24.56,44.8,55.2,0,0.0,0,12,48.75
S069,Main Road,13,4,14719,25.48,68.32,31.68,1,0.67,0,0,44.8
S069,Main Road,14,4,14719,19.28,64.3,35.7,0,0.0,0,1,68.32
S069,Main Road,15,4,14719,18.96,60.77,39.23,0,0.0,0,2,64.3
S069,Main Road,16,4,14719,33.68,56.53,43.47,0,0.0,0,3,60.77
S069,Main Road,17,4,14719,45.37,52.26,47.74,0,0.0,0,4,56.53
S069,Main Road,18,4,14719,129.37,47.25,52.75,0,0.0,1,5,52.26
S069,Main Road,19,4,14719,210.15,41.17,58.83,0,0.0,1,6,47.25
S069,Main Road,20,4,14719,164.47,35.58,64.42,0,0.0,1,7,41.17
S069,Main Road,21,4,14719,97.93,54.72,45.28,1,0.55,1,0,35.58
S069,Main Road,22,4,14719,83.43,50.01,49.99,0,0.0,1,1,54.72
S069,Main Road,23,4,14719,35.26,45.41,54.59,0,0.0,1,2,50.01
S069,Main Road,24,4,14719,28.84,41.23,58.77,0,0.0,1,3,45.41
S069,Main Road,25,4,14719,21.96,36.72,63.28,0,0.0,1,4,41.23
S069,Main Road,26,4,14719,21.82,31.96,68.04,0,0.0,1,5,36.72
S069,Main Road,27,4,14719,37.42,27.24,72.76,0,0.0,1,6,31.96
S069,Main Road,28,4,14719,41.58,22.13,77.87,0,0.0,1,7,27.24
S069,Main Road,29,4,14719,67.03,51.2,48.8,1,0.83,1,0,22.13
S069,Main Road,30,4,14719,93.07,46.12,53.88,0,0.0,1,1,51.2
S069,Main Road,31,4,14719,182.08,40.61,59.39,0,0.0,1,2,46.12
S069,Main Road,32,4,14719,162.98,34.81,65.19,0,0.0,1,3,40.61
S069,Main Road,33,4,14719,128.42,29.59,70.41,0,0.0,1,4,34.81
S069,Main Road,34,4,14719,79.7,55.42,44.58,1,0.74,1,0,29.59
S069,Main Road,35,4,14719,24.2,51.17,48.83,0,0.0,1,1,55.42
S069,Main Road,36,4,14719,26.78,47.37,52.63,0,0.0,1,2,51.17
S070,Highway,1,1,19735,22.39,89.6,10.4,0,0.0,0,12,93.17
S070,Highway,2,1,19735,22.53,85.42,14.58,0,0.0,0,13,89.6
S070,Highway,3,1,19735,24.37,81.22,18.78,0,0.0,0,14,85.42
S070,Highway,4,1,19735,30.66,76.89,23.11,0,0.0,0,15,81.22
S070,Highway,5,1,19735,48.73,72.46,27.54,0,0.0,0,16,76.89
S070,Highway,6,1,19735,154.78,67.12,32.88,0,0.0,0,17,72.46
S070,Highway,7,1,19735,191.98,61.16,38.84,0,0.0,0,18,67.12
S070,Highway,8,1,19735,119.15,55.52,44.48,0,0.0,0,19,61.16
S070,Highway,9,1,19735,75.93,50.81,49.19,0,0.0,0,20,55.52
S070,Highway,10,1,19735,65.28,45.5,54.5,0,0.0,0,21,50.81
